URL,Filesize,Number of Outgoing links,Content type
http://www.latimes.com/fashion/la-ig-emmy-red-carpet-20160918-snap-htmlstory.html,105695,170,text/html
http://www.latimes.com/local/lanow/la-me-lafd-fire-marshal-out-20160823-snap-story.html,128524,162,text/html
http://www.latimes.com/nation/la-na-manhattan-steam-explosion-20180719-story.html,157951,161,text/html
http://www.latimes.com/business/la-fi-uc-irvine-superbug-outbreak-20170413-story.html,136123,154,text/html
http://www.latimes.com/travel/la-tr-travel-leisure-worlds-best-awards-20180821-story.html,204623,164,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-trump-sotu-20180129-story.html,104643,147,text/html
http://www.latimes.com/nation/la-na-utah-mormons-marijuana-20180729-story.html,148565,155,text/html
http://www.latimes.com/local/lanow/la-me-ln-city-payouts-20180627-story.html,153691,164,text/html
http://www.latimes.com/fashion/la-ig-fashion-los-angeles-awards-20170403-htmlstory.html,115437,175,text/html
http://www.latimes.com/local/lanow/la-me-ln-homeless-outreach-20180514-story.html,127751,153,text/html
http://www.latimes.com/local/la-me-lafd-inspectors-20160527-snap-story.html,133538,160,text/html
http://www.latimes.com/nation/la-na-kobach-kansas-governor-20180806-story.html,140358,157,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mmcmanus-mccain-20180826-story.html,108234,148,text/html
http://www.latimes.com/travel/la-tr-airport-study-jd-power-20180919-story.html,194813,162,text/html
http://www.latimes.com/business/la-fi-heart-surgery-infections-20170201-story.html,121433,154,text/html
http://www.latimes.com/nation/la-na-jordan-edwards-verdict-20180828-story.html,131031,153,text/html
http://www.latimes.com/local/lanow/la-me-compton-fire-chief-20150707-story.html,113089,155,text/html
http://www.latimes.com/local/lanow/la-me-ln-homeless-shelter-plans-20180730-story.html,143401,159,text/html
http://www.latimes.com/fashion/la-et-ig-grammys-fashion-20170212-story.html,262143,158,text/html
http://www.latimes.com/politics/la-lb-767-46168-la-na-kobach-kansas-governor-20180806-htmlstory.html,183349,178,text/html
http://www.latimes.com/business/la-fi-senator-letter-olympus-scope-20170404-story.html,118016,156,text/html
http://www.latimes.com/travel/la-tr-travel-newsletter-20180913-story.html,229085,164,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-syria-trump-20180412-story.html,107137,148,text/html
http://www.latimes.com/business/la-fi-olympus-scope-outbreak-20170322-story.html,124283,153,text/html
http://www.latimes.com/nation/la-na-trump-family-separation-religion-20180615-story.html,144294,161,text/html
http://www.latimes.com/fashion/la-ig-dolce-and-gabbana-20180504-htmlstory.html,189203,186,text/html
http://www.latimes.com/local/lanow/la-me-ln-lafd-hiring-follow-20151117-story.html,122266,166,text/html
http://www.latimes.com/local/lanow/la-me-ln-city-homeless-budget-20180430-story.html,130762,158,text/html
http://www.latimes.com/business/la-fi-fda-tarceva-approval-20170204-htmlstory.html,128197,180,text/html
http://www.latimes.com/travel/la-tr-allstate-bad-drivers-study-los-angeles-20180830-story.html,209379,155,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-kavanaugh-hearings-20180905-story.html,105746,146,text/html
http://www.latimes.com/espanol/eeuu/la-es-la-marihuana-es-un-regalo-de-dios-una-batalla-por-el-cannabis-enfrenta-a-la-iglesia-mormona-20180729-story.html,130977,149,text/html
http://www.latimes.com/local/lanow/la-me-ln-shared-homeless-housing-20180608-story.html,141302,153,text/html
http://www.latimes.com/politics/la-pol-ca-demi-moore-emma-stone-american-independent-party-20160422-snap-htmlstory.html,111341,183,text/html
http://www.latimes.com/fashion/la-ig-met-gala-2017-story.html,280933,154,text/html
http://www.latimes.com/nation/la-na-kobach-kansas-20180814-story.html,122640,153,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-whataboutism-20171206-story.html,107154,147,text/html
http://www.latimes.com/travel/la-tr-escapes-newsletter-201800920-story.html,204438,151,text/html
http://www.latimes.com/business/la-fi-molina-ceo-fired-20170502-story.html,125323,153,text/html
http://www.latimes.com/la-bio-marques-harper-staff.html?page=5,98885,181,text/html
http://www.latimes.com/local/lanow/la-me-yosemite-fire-20180715-story.html,125986,154,text/html
http://www.latimes.com/local/education/la-me-california-lowest-test-scores-20170927-story.html,134278,161,text/html
http://www.latimes.com/business/la-fi-bank-payday-20180911-story.html,130706,152,text/html
http://www.latimes.com/nation/la-na-kansas-voter-law-20180619-story.html,136762,156,text/html
http://www.latimes.com/travel/la-tr-airfare-box-20180914-story.html,190230,153,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-democrat-civil-war-20180803-story.html,110796,146,text/html
http://www.latimes.com/local/cityhall/la-me-lafd-hiring-update-20151117-story.html,125866,174,text/html
http://www.latimes.com/local/lanow/la-me-ln-flyaway-homes-20180720-story.html,140511,153,text/html
http://www.latimes.com/fashion/la-ig-coachella-fashion-day-1-20180414-htmlstory.html,130492,185,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-republican-trump-putin-20180717-story.html,111596,146,text/html
http://www.latimes.com/travel/la-tr-escapes-newsletter-20180920-htmlstory.html,127542,190,text/html
http://www.latimes.com/nation/la-na-pol-trump-base-supporters-20180822-story.html,130617,156,text/html
http://www.latimes.com/business/la-fi-financial-crisis-risks-20180909-htmlstory.html,137278,182,text/html
http://www.latimes.com/travel/la-tr-airfare-deal-20180907-story.html,190590,153,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-trump-withdraws-from-iran-pact-20180508-story.html,106120,146,text/html
https://www.latimes.com/resizer/SnEjXg6VpIrcTwHJhpIhN9BwHKE=/1400x0/www.trbimg.com/img-534d6fe3/turbine/lat-michael-whitley-assistant-managing-editor-design-photo,82032,0,image/jpeg
http://www.latimes.com/local/obituaries/la-me-marty-balin-obit-20180928-story.html?outputType=amp,125156,62,text/html
http://www.latimes.com/fashion/la-ig-shepard-fairey-adidas-sneakers-20180622-story.html,210089,156,text/html
http://www.latimes.com/about/lat-michael-whitley-assistant-managing-editor-design-story.html?outputType=amp,101814,61,text/html
http://www.latimes.com/business/lazarus/la-fi-lazarus-video-games-treyarch-black-ops-20180928-story.html?outputType=amp,124078,65,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-tillerson-firing-20180314-story.html,106972,148,text/html
http://www.latimes.com/business/la-fi-calsavers-jarvis-response-20180730-story.html,121632,154,text/html
http://www.latimes.com/nation/la-na-utah-medical-marijuana-20180823-story.html,125981,153,text/html
https://www.latimes.com/resizer/7xfsUqQ-nlO2BBEggVVFNAJA5h0=/1400x0/www.trbimg.com/img-5ba95604/turbine/la-1537824250-o1nm8a3ozl-snap-image,348855,0,image/jpeg
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-taxes-missing-20171217-story.html,108222,145,text/html
https://www.latimes.com/resizer/DQOPh9lMivx98wa1MSHzAsO_Zdo=/1400x0/www.trbimg.com/img-5bae5239/turbine/la-1538150965-rugpkyv7ej-snap-image,184432,0,image/jpeg
https://www.latimes.com/resizer/_cGnpzLeJpWbz4n_ZiBGkpzojrg=/1400x0/www.trbimg.com/img-5baeb7bb/turbine/la-1538176951-1di0imooef-snap-image,213744,0,image/jpeg
http://www.latimes.com/fashion/la-ig-rachel-zoe-fall-2018-20180216-htmlstory.html,121155,177,text/html
http://www.latimes.com/business/la-fi-markets-20180928-story.html?outputType=amp,114001,60,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-mueller-delegitimization-20171210-story.html,109812,148,text/html
http://www.latimes.com/world/middleeast/la-fg-israel-gaza-child-20180516-htmlstory.html,135200,175,text/html
http://www.latimes.com/nation/la-na-3d-printed-guns-2018-story.html,144359,156,text/html
http://www.latimes.com/business/la-fi-himi-bradshaw-20180727-story.html,144017,156,text/html
http://www.latimes.com/world/la-fg-israel-palestinians-20180515-story.html,134963,156,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-foreign-policy-promises-20171213-story.html,106453,145,text/html
http://www.latimes.com/politics/essential/la-lb-768-41841-la-pol-ca-richest-california-lawmakers-20180305-htmlstory.html,185950,202,text/html
http://www.latimes.com/fashion/la-ig-valentino-pre-fall-20170109-story.html,205086,164,text/html
http://www.latimes.com/sports/nfl/la-sp-afc-comments-20180908-story.html,202031,152,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-cfpb-elizabeth-warren-trump-20171129-story.html,110077,147,text/html
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-yonder-alonso-miami-baseball-playoffs-20180927-story.html?outputType=amp,111774,68,text/html
http://www.latimes.com/business/la-fi-wells-fargo-foreclosures-20180803-story.html,117914,156,text/html
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-russia-sanctions-20180305-story.html,106965,147,text/html
http://www.latimes.com/espanol/internacional/la-es-una-bebe-de-10-meses-murio-en-la-bruma-del-conflicto-en-gaza-20180516-story.html,123451,148,text/html
http://www.latimes.com/sports/nfl/la-sp-afc-comments-20180915-story.html,199377,152,text/html
http://www.latimes.com/fashion/la-ig-dolce-and-gabbana-20170324-htmlstory.html,159457,178,text/html
http://www.latimes.com/business/la-fi-macys-credit-cards-20171124-story.html,113710,154,text/html
http://www.latimes.com/world/middleeast/la-fg-gaza-protest-deaths-20180514-story.html,190529,155,text/html
http://www.latimes.com/opinion/opinion-la/la-ol-mcmanus-tillerson-20171130-story.html,97175,149,text/html
http://www.latimes.com/business/la-fi-jones-abbvie-humira-20180918-story.html,125540,153,text/html
https://www.latimes.com/resizer/mW6L79wwAfECRA9_bjKCrVzoXlA=/1400x0/www.trbimg.com/img-5ba411bf/turbine/la-1537479099-8p8azls658-snap-image,149116,0,image/jpeg
http://www.latimes.com/opinion/la-ol-enter-the-fray-toxic-stress-and-other-permanent-1529075833-htmlstory.html,227780,193,text/html
http://www.latimes.com/world/middleeast/la-fg-israel-gaza-border-protests-20180511-story.html,166250,151,text/html
http://www.latimes.com/politics/la-bio-christina-bellantoni-staff.html,97018,181,text/html
http://www.latimes.com/fashion/la-ig-diane-von-furstenberg-20180309-htmlstory.html,129675,179,text/html
http://www.latimes.com/sports/la-sp-naomi-osaka-serena-20180913-story.html,193253,154,text/html
http://www.latimes.com/la-bio-christina-bellantoni-staff.html,96994,181,text/html
http://www.latimes.com/world/middleeast/la-fg-lebanon-election-20180507-story.html,129424,152,text/html
http://www.latimes.com/opinion/la-ol-enter-the-fray-so-uber-maybe-california-s-rules-aren-t-1527108268-htmlstory.html,195349,192,text/html
https://www.latimes.com/resizer/n2gKo_UsUWIy9qwYlwD05PFxjGc=/1400x0/www.trbimg.com/img-5ba32b26/turbine/la-1537420066-7c78ltfgn0-snap-image,142891,0,image/jpeg
http://www.latimes.com/business/la-fi-cashcall-loans-20180814-story.html,119551,156,text/html
http://www.latimes.com/world/la-fg-israel-syrian-jet-20180724-story.html,131434,152,text/html
http://www.latimes.com/business/autos/la-fi-hy-auto-show-dealers-fight-back-20171128-story.html,115463,152,text/html
http://www.latimes.com/politics/la-pol-ca-richest-california-lawmakers-20180305-story.html,228550,179,text/html
http://www.latimes.com/fashion/la-ig-steve-aoki-dim-mak-collection-20171117-htmlstory.html,168830,179,text/html
http://www.latimes.com/world/la-fg-israel-gaza-border-protests-20180518-story.html,138701,153,text/html
http://www.latimes.com/local/obituaries/la-me-ln-alan-abel-20180919-story.html?outputType=amp,119785,60,text/html
http://www.latimes.com/business/la-fi-osh-closure-20180822-story.html,122280,151,text/html
http://www.latimes.com/opinion/la-ol-enter-the-fray-no-lowering-fuel-economy-standards-1533148424-htmlstory.html,297863,190,text/html
http://www.latimes.com/sports/la-sp-kaepernick-raiders-patriots-20180920-story.html,196644,155,text/html
http://www.latimes.com/espanol/vidayestilo/la-es-una-competencia-de-mariachi-conecta-a-jovenes-artistas-20180805-story.html,105924,147,text/html
http://www.latimes.com/world/middleeast/la-fg-saudi-arabia-green-power-20180531-story.html,141540,153,text/html
http://www.latimes.com/local/obituaries/la-me-ln-uno-the-beagle-dies-20180921-story.html?outputType=amp,110512,60,text/html
http://www.latimes.com/entertainment/la-et-entertaiment-coachella-2018-has-coachella-s-boho-chic-flower-crown-1523754025-htmlstory.html,180038,174,text/html
http://www.latimes.com/local/lanow/la-me-ln-contra-costa-ice-20180711-story.html,129075,162,text/html
http://www.latimes.com/sports/nfl/la-sp-nfc-comments-20180908-story.html,201629,152,text/html
http://www.latimes.com/opinion/la-ol-enter-the-fray-what-canada-can-teach-the-u-s-about-1529556536-htmlstory.html,330163,184,text/html
http://www.latimes.com/local/lanow/la-me-central-american-refugees-20180626-story.html,141340,156,text/html
http://www.latimes.com/fashion/la-ig-election-night-style-20161108-story.html,199121,158,text/html
https://www.latimes.com/resizer/gjfqoTb4iu2_G_ghl1RhE3cR5AE=/1400x0/www.trbimg.com/img-5ba5c274/turbine/la-1537589871-j2q62vhcsg-snap-image,195651,0,image/jpeg
http://www.latimes.com/world/la-fg-saudi-women-licenses-20180604-story.html,129852,154,text/html
http://www.latimes.com/local/lanow/la-me-flores-ruling-20180727-story.html,119047,153,text/html
http://www.latimes.com/opinion/opinion-la/la-ol-cap-and-trade-bullet-train-20170724-story.html,103190,150,text/html
http://www.latimes.com/style/la-lb-667-46639-la-fi-villaraigosa-medmen-20180829-htmlstory.html,178543,176,text/html
http://www.latimes.com/sports/nfl/la-sp-nfc-comments-20180915-story.html,199204,152,text/html
http://www.latimes.com/opinion/la-ol-enter-the-fray-scott-pruitt-ok-ed-super-polluting-1531518162-htmlstory.html,194284,197,text/html
http://www.latimes.com/local/lanow/la-me-ln-new-fire-weather-story-20180709-story.html,125714,151,text/html
http://www.latimes.com/world/la-fg-israel-syrian-rescue-white-helmets-20180722-story.html,131424,153,text/html
http://www.latimes.com/world/middleeast/la-fg-syria-deraa-surrender-20180707-story.html,123223,151,text/html
http://www.latimes.com/fashion/la-ig-john-varvatos-20171215-story.html,212699,157,text/html
http://www.latimes.com/local/lanow/la-me-fires-heat-wave-20180707-story.html,190659,152,text/html
http://www.latimes.com/opinion/livable-city/la-ed-gas-tax-road-diets-20170918-story.html,101180,154,text/html
http://www.latimes.com/sports/la-sp-prime-storm-kremer-20180925-story.html,194352,154,text/html
http://www.latimes.com/business/la-fi-cashcall-unconscionable-opinion-20180813-story.html,137923,155,text/html
http://www.latimes.com/opinion/la-ol-enter-the-fray-rich-businessmen-want-to-solve-l-a-s-1534433354-htmlstory.html,263711,192,text/html
http://www.latimes.com/local/lanow/la-me-grandmother-20180728-story.html,117460,154,text/html
http://www.latimes.com/fashion/la-ig-olivier-rousteing-balmain-20170818-htmlstory.html,156736,182,text/html
http://www.latimes.com/world/la-fg-saudi-men-adjust-20180802-story.html,133818,155,text/html
http://www.latimes.com/world/middleeast/la-fg-gaza-disabled-20180608-htmlstory.html,147521,192,text/html
http://www.latimes.com/local/lanow/la-me-mariachi-competition-20180803-story.html,128467,152,text/html
http://www.latimes.com/opinion/opinion-la/la-ol-booker-marjuana-20170803-story.html,100158,150,text/html
http://www.latimes.com/business/la-fi-tobacco-juul-20180912-story.html,128061,153,text/html
http://www.latimes.com/sports/la-sp-serena-williams-cartoon-20180911-story.html,205537,172,text/html
